Date,Timestamp,GameEvent,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-05,11:16:52.7886,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,92,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,92,
2020-05-05,11:16:53.3875,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.600063,0.600063,NA,WrongKey,H,K,92,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,92,
2020-05-05,11:16:53.4376,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.6500427,0.0499797,NA,WrongKey,J,None,92,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,92,
2020-05-05,11:16:53.4706,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.6833,0.0332573,NA,WrongKey,L,None,92,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,92,
2020-05-05,11:16:53.4726,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.7000744,0.0167744,NA,NA,NA,NA,92,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,92,
2020-05-05,11:16:53.5046,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,93,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,93,
2020-05-05,11:16:53.5374,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0334654,0.0334654,NA,WrongKey,H,K,93,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,93,
2020-05-05,11:16:53.5714,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665919,0.0331265,NA,WrongKey,J,None,93,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,93,
2020-05-05,11:16:53.6204,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.116564,0.0499721,NA,WrongKey,L,None,93,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,93,
2020-05-05,11:16:53.6224,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1333886,0.0168246,NA,NA,NA,NA,93,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,93,
2020-05-05,11:16:53.6542,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,94,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,94,
2020-05-05,11:16:53.6877,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0333661,0.0333661,NA,WrongKey,H,K,94,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,94,
2020-05-05,11:16:53.7217,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.068136,0.0347699,NA,WrongKey,J,None,94,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,94,
2020-05-05,11:16:53.7544,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1000383,0.0319023,NA,WrongKey,L,None,94,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,94,
2020-05-05,11:16:53.7564,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1168145,0.0167762,NA,NA,NA,NA,94,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,94,
2020-05-05,11:16:53.7872,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,95,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,95,
2020-05-05,11:16:53.8382,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0500042,0.0500042,NA,WrongKey,H,K,95,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,95,
2020-05-05,11:16:53.8721,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0831944,0.0331902,NA,WrongKey,J,None,95,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,95,
2020-05-05,11:16:53.9040,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1165578,0.0333634,NA,WrongKey,L,None,95,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,95,
2020-05-05,11:16:53.9060,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334245,0.0168667,NA,NA,NA,NA,95,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,95,
2020-05-05,11:16:53.9381,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,96,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,96,
2020-05-05,11:16:53.9712,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0333475,0.0333475,NA,WrongKey,H,K,96,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,96,
2020-05-05,11:16:54.0044,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665685,0.033221,NA,WrongKey,J,None,96,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,96,
2020-05-05,11:16:54.0548,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1167226,0.0501541,NA,WrongKey,L,None,96,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,96,
2020-05-05,11:16:54.0558,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334381,0.0167155,NA,NA,NA,NA,96,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,96,
2020-05-05,11:16:54.0880,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,97,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,97,
2020-05-05,11:16:54.1210,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0331947,0.0331947,NA,WrongKey,H,K,97,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,97,
2020-05-05,11:16:54.1540,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665209,0.0333262,NA,WrongKey,J,None,97,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,97,
2020-05-05,11:16:54.1880,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1000286,0.0335077,NA,WrongKey,L,None,97,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,97,
2020-05-05,11:16:54.1890,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1166456,0.016617,NA,NA,NA,NA,97,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,97,
2020-05-05,11:16:54.2373,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,98,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,98,
2020-05-05,11:16:54.2713,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0331907,0.0331907,NA,WrongKey,H,K,98,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,98,
2020-05-05,11:16:54.3044,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.06653939,0.0333487,NA,WrongKey,J,None,98,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,98,
2020-05-05,11:16:54.3378,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1000144,0.033475,NA,WrongKey,L,None,98,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,98,
2020-05-05,11:16:54.3398,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1167103,0.0166959,NA,NA,NA,NA,98,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,98,
2020-05-05,11:16:54.3713,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,99,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,99,
2020-05-05,11:16:54.4207,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0500556,0.0500556,NA,WrongKey,H,K,99,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,99,
2020-05-05,11:16:54.4543,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.08362779,0.0335722,NA,WrongKey,J,None,99,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,99,
2020-05-05,11:16:54.4878,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1168599,0.0332321,NA,WrongKey,L,None,99,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,99,
2020-05-05,11:16:54.4898,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1336239,0.016764,NA,NA,NA,NA,99,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,99,
2020-05-05,11:16:54.5208,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,100,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,100,
2020-05-05,11:16:54.5713,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0500738,0.0500738,NA,WrongKey,H,K,100,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,100,
2020-05-05,11:16:54.6043,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0834562,0.0333824,NA,WrongKey,J,None,100,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,100,
2020-05-05,11:16:54.6376,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1168361,0.0333799,NA,WrongKey,L,None,100,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,100,
2020-05-05,11:16:54.6396,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1335612,0.0167251,NA,NA,NA,NA,100,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,100,
2020-05-05,11:16:54.6707,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,101,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.7038,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0332823,0.0332823,NA,WrongKey,H,K,101,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.7374,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0667982,0.0335159,NA,WrongKey,J,None,101,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.7876,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1167067,0.0499085,NA,WrongKey,L,None,101,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.7886,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334003,0.0166936,NA,NA,NA,NA,101,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.8878,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,101,
2020-05-05,11:16:54.8212,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,102,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,102,
2020-05-05,11:16:54.8542,Waiting for input,KeyDown,DownArrow,0.0333233,0.0333233,NA,WrongKey,H,K,102,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,102,
2020-05-05,11:16:54.8878,Waiting for input,KeyDown,DownArrow,0.0665898,0.0332665,NA,WrongKey,J,None,102,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,102,
2020-05-05,11:16:54.9214,Waiting for input,KeyDown,DownArrow,0.1000123,0.0334225,NA,WrongKey,L,None,102,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,102,
2020-05-05,11:16:54.9234,Waiting for input,KeySequenceStopped,NA,0.1167859,0.0167736,NA,NA,NA,NA,102,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,102,
2020-05-05,11:16:54.9542,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,103,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,103,
2020-05-05,11:16:55.0039,Waiting for input,KeyDown,DownArrow,0.0502529,0.0502529,NA,WrongKey,H,K,103,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,103,
2020-05-05,11:16:55.0382,Waiting for input,KeyDown,DownArrow,0.08351671,0.0332638,NA,WrongKey,J,None,103,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,103,
2020-05-05,11:16:55.0713,Waiting for input,KeyDown,DownArrow,0.1166314,0.0331147,NA,WrongKey,L,None,103,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,103,
2020-05-05,11:16:55.0723,Waiting for input,KeySequenceStopped,NA,0.1334918,0.0168604,NA,NA,NA,NA,103,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,103,
2020-05-05,11:16:55.1044,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,104,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.1375,Waiting for input,KeyDown,DownArrow,0.0333949,0.0333949,NA,WrongKey,H,K,104,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.1715,Waiting for input,KeyDown,DownArrow,0.0668679,0.033473,NA,WrongKey,J,None,104,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.2215,Waiting for input,KeyDown,DownArrow,0.1166967,0.0498288,NA,WrongKey,L,None,104,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.2235,Waiting for input,KeySequenceStopped,NA,0.1335986,0.0169019,NA,NA,NA,NA,104,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.4386,Moving down (arrow) - lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,104,
2020-05-05,11:16:55.2545,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,105,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:55.2884,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.0334113,0.0334113,NA,WrongKey,H,K,105,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:55.3214,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.066636,0.0332247,NA,WrongKey,J,None,105,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:55.4376,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.1835785,0.1169425,NA,WrongKey,L,None,105,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:55.4396,Moving down (arrow) - lane: 2,KeySequenceStopped,NA,0.2002015,0.016623,NA,NA,NA,NA,105,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:56.2044,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:56.6878,Fish hooked,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:56.6878,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,105,
2020-05-05,11:16:56.0381,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,106,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,106,
2020-05-05,11:16:56.7882,Waiting for input,KeySequenceStopped,NA,0.7664939,0.7664939,NA,NA,NA,NA,106,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,106,
2020-05-05,11:16:58.6714,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,0,Rejected,KeySequence,106,
2020-05-05,11:16:58.8384,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,107,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:58.9546,Waiting for input,KeyDown,K,0.1164714,0.1164714,1,CorrectKey,H,K,107,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:59.0877,Waiting for input,KeyDown,J,0.2499239,0.1334525,2,CorrectKey,J,None,107,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:59.2383,Waiting for input,KeyDown,L,0.4000875,0.1501637,3,CorrectKey,L,None,107,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:59.2403,Waiting for input,KeySequenceStopped,NA,0.416813,0.0167255,NA,NA,NA,NA,107,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:59.2403,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
2020-05-05,11:16:59.6713,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5263158,1,0.25,0.5263158,0.9466208,1,Accepted,KeySequence,107,
